id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_x,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_y,price_x2,price_y3,price_x4,price_y5,price_x6,price_y7,price_x8,price_y9,price_x10,price_y11,price_x12,price_y13,price_x14,price_y15
29884067,Beautiful & Modern 2 + 1 Condo W/2 Full bathrooms,224710144,Joana,,Waterfront Communities-The Island,43.6402,-79.39693,Entire home/apt,64,3,1,2018-12-02,0.07,1,65,65,68,69,69,66,66,168,167,167,169,162,162,162,161,160
29885142,Downtown hotel style Apt with parking up to 4 ppl,217825013,Irina,,Annex,43.67253,-79.40068,Entire home/apt,99,1,122,2019-12-23,8.76,3,364,99,99,99,98,99,99,79,84,111,56,111,111,111,111,111
29893047,Comfy bed in our beautiful living room,152088065,Gennadi,,Malvern,43.80571,-79.22902,Shared room,14,28,5,2019-10-31,0.39,61,356,15,14,14,14,13,14,16,16,16,16,16,16,16,16,16
4188424,:// Leslieville :// Modern & Clean ,867029,Andrew,,South Riverdale,43.65989,-79.33854,Entire home/apt,280,1,0,,,1,0,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
29904200,Luxury Corner Suite with Panoramic View II,7858163,K.T.,,Waterfront Communities-The Island,43.64294,-79.38161,Entire home/apt,280,2,53,2020-01-03,3.74,5,349,280,280,280,280,280,280,296,262,287,236,283,251,266,294,343
4216466,A room in the heart of Ossington,9291897,Vlad,,Trinity-Bellwoods,43.64817,-79.42035,Private room,45,1,0,,,1,0,45,46,45,45,46,45,49,49,49,49,49,49,49,49,49
4223452,154 pacific avenue (high park),21918290,Omri,,High Park North,43.6581,-79.46645,Private room,70,1,0,,,1,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
29905128,Chic 1 Bedroom in the Heart of Leslieville,6789696,Ted,,South Riverdale,43.66118,-79.3365,Entire home/apt,65,2,26,2019-11-09,1.88,5,73,65,65,64,65,64,65,97,97,88,88,88,88,88,88,88
29905201,3 bedroom house in central toronto,15757382,Michael,,Rockcliffe-Smythe,43.67785,-79.47742,Entire home/apt,110,14,1,2019-08-05,0.19,1,155,110,110,111,110,800,800,110,800,800,800,800,800,800,800,800
29908987,2 Bedroom townhome steps from King West,122749620,Aakriti,,Niagara,43.64187,-79.40636,Entire home/apt,250,2,0,,,2,0,250,250,250,250,251,250,115,115,115,115,115,115,115,115,115
29924396,Premium 1 BDR Suite(City CNTR/Subway Dir. Access),97777185,Sarah,,Lansing-Westgate,43.75991,-79.41164,Entire home/apt,128,2,3,2019-11-08,0.21,24,249,129,128,128,129,129,129,150,150,129,129,110,144,130,110,110
29925074,Premium 1 BR Suite (City CNTR/Subway Dir. Access),97777185,Sarah,,Willowdale East,43.76069,-79.41065,Entire home/apt,90,1,0,,,24,262,89,88,90,89,88,99,133,126,129,129,110,144,130,110,110
4241836,Cozy bedroom next to the subway,18765316,Valeria,,Mount Pleasant West,43.6984,-79.39153,Private room,91,1,0,,,1,0,93,97,98,98,94,95,93,92,92,93,89,89,89,89,88
29928960,Cozy 1BR APT Downtown 5 mins walk  Eaton Centre,127699140,Huan,,Church-Yonge Corridor,43.65438,-79.37393,Entire home/apt,119,2,67,2019-12-23,4.76,10,38,121,120,121,119,121,120,81,81,60,58,54,39,66,95,54
4255587,Bach Suite  for Pan Am Games Visit ,16758875,Dan,,Niagara,43.6363,-79.40127,Entire home/apt,221,1,0,,,1,0,220,220,220,219,220,220,220,220,220,220,220,220,220,220,220
4323223,"Downtown Home, Veranda, Park view",22444934,Robin,,Dovercourt-Wallace Emerson-Junction,43.66485,-79.43139,Entire home/apt,189,14,0,,,1,0,190,189,189,188,189,189,189,189,189,189,189,189,189,189,189
29941485,Private 1 bedroom apt St Clair West / Wychwood,24595546,Kay,,Wychwood,43.6794,-79.42731,Entire home/apt,48,21,26,2019-12-22,2.23,1,0,48,48,48,48,48,47,68,68,68,68,68,68,68,68,68
4354998,Beautiful Highrise Apartment,18950329,Nadine,,Yonge-Eglinton,43.70902,-79.40023,Entire home/apt,57,21,0,,,1,0,57,57,57,58,58,57,57,57,57,57,57,57,57,57,57
29943747,2 bedroom 20+FL condo amazing view+5 min to subway,224302058,Nathan,,Willowdale West,43.77598,-79.41479,Entire home/apt,119,1,49,2019-12-29,3.89,2,147,121,120,120,119,121,120,129,119,119,109,109,129,129,129,129
29944433,Amazing hotel style spot in Toronto- Yorkville,225137954,Sara,,Annex,43.66957,-79.39402,Entire home/apt,100,1,110,2020-01-05,7.84,1,60,99,151,104,103,103,115,115,115,117,115,111,115,85,100,100
4384533,Private room in condo for rent,22760672,Bena,,York University Heights,43.75183,-79.4655,Private room,51,3,0,,,1,0,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50
4438455,beautiful shared space nov sublet,23037677,Mike,,Trinity-Bellwoods,43.64657,-79.41996,Private room,80,1,0,,,1,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
4469338,Spacious private apartment in Liberty Village!,23188049,Liu,,Niagara,43.6371,-79.41394,Entire home/apt,100,180,0,,,1,358,99,99,99,100,100,101,100,100,100,100,100,100,100,100,100
4531930,Beautiful mainfloor apartment!,23497077,Amanda,,South Riverdale,43.66421,-79.32715,Private room,110,1,0,,,1,0,110,110,111,110,110,110,110,110,110,110,110,110,110,110,110
4567809,Toronto Family House,4856272,Christian,,Roncesvalles,43.64234,-79.44261,Entire home/apt,389,6,0,,,1,0,398,414,420,422,402,408,397,395,394,399,383,382,383,380,376
29994144,MODERN COMFORT IN TORONTO,213939752,Tazul,,Clairlea-Birchmount,43.70267,-79.27343,Private room,60,1,12,2019-09-01,0.89,1,155,60,59,60,60,60,60,48,48,48,48,48,48,48,48,48
4596950,fully furnished high rise condo,23437629,Ravi,,Waterfront Communities-The Island,43.64037,-79.39141,Entire home/apt,119,1,0,,,1,0,121,120,120,119,121,120,120,120,120,120,120,120,120,120,120
29995944,Cosy one bedroom basement,118597797,Gleb And Victoria,,Newtonbrook West,43.77667,-79.44111,Entire home/apt,69,2,17,2019-12-09,1.37,1,47,69,69,68,69,68,69,52,52,52,52,52,52,52,52,52
4597303,欢迎新移民和留学生寄宿--多伦多,23829596,Ada,,Wexford/Maryvale,43.75337,-79.31231,Private room,900,90,0,,,1,365,900,900,899,900,900,900,900,900,900,900,900,900,900,900,900
30010281,Chic new 2 bdrm. Top reviews by expert guests.,225294394,Daphne,,Roncesvalles,43.64473,-79.43988,Entire home/apt,134,1,75,2019-12-14,5.45,2,271,134,134,99,100,100,101,249,249,249,249,182,138,143,199,199
30015439,Peace Location for Your Stay  in Toronto,225568015,Jyoti,,Woburn,43.76962,-79.2118,Private room,61,2,4,2019-04-28,0.29,2,36,61,61,61,60,62,61,76,76,76,76,76,76,76,76,76
30016692,Chic Yorkville Studio,44281398,Daniel,,Annex,43.66981,-79.39373,Entire home/apt,180,2,22,2019-12-31,2.12,5,96,180,179,179,180,180,180,500,1000,929,500,500,500,500,500,500
4597410,Comfy flat downtown,23830038,Sandrine,,Church-Yonge Corridor,43.66592,-79.38052,Entire home/apt,119,4,0,,,1,0,121,120,120,119,121,120,120,120,120,120,120,120,120,120,120
30025378,Private bedroom available in family home,225678591,Jonathan,,Pleasant View,43.78034,-79.33694,Private room,58,1,0,,,1,0,60,59,59,59,59,58,89,89,89,89,89,89,89,89,89
4624909,Zoom Couture Furnished Condo,11206244,Superhost,,Church-Yonge Corridor,43.66983,-79.38085,Entire home/apt,400,1,0,,,26,364,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
30035012,Spacious 2BD Condo near Yonge/Sheppard Subway,188684555,Mary-Am,,Willowdale East,43.75584,-79.40693,Entire home/apt,180,30,2,2019-10-02,0.22,16,0,180,179,180,180,180,180,162,162,162,138,134,134,134,134,162
30037646,Great midtown basement appartment near Subway,187782980,Ora,,Mount Pleasant West,43.70138,-79.39674,Entire home/apt,99,4,28,2019-12-14,2.12,2,196,98,98,98,98,98,98,79,78,78,88,98,98,98,98,98
4638316,Quiet Resort Style Living,24015180,Joe,,Mimico (includes Humber Bay Shores),43.61974,-79.48268,Entire home/apt,119,7,0,,,1,0,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
30038764,Downtown free parking/Master/Ensuite (2 Twin Beds),162894786,Sherry,,University,43.66518,-79.40728,Private room,119,1,48,2019-12-23,3.46,3,333,89,99,99,98,99,67,60,55,60,55,52,51,55,58,75
30039159,Downtown Annex/university/ Double Bed/ ensuite,162894786,Sherry,,University,43.66358,-79.4083,Private room,90,1,44,2019-12-05,3.17,3,346,80,88,90,89,88,58,75,75,65,49,65,52,45,49,45
30039436,Hip Mid-Century Modern Apartment in North York,87792849,Jan,,Parkwoods-Donalda,43.76213,-79.32129,Entire home/apt,200,2,2,2019-01-24,0.16,1,0,200,200,201,200,200,199,300,300,300,300,300,300,300,300,300
30039839,☆☆☆☆☆ Luxurious Basement Executive Bungalow ☆☆☆☆☆,11206244,Superhost,,Wexford/Maryvale,43.73719,-79.30441,Private room,99,4,1,2019-09-03,0.24,26,365,99,99,99,98,99,99,119,119,119,119,119,119,119,119,119
30040787,Stylish 2BR Perfect for Business Travel Downtown,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64831,-79.38862,Entire home/apt,189,30,1,2018-12-24,0.08,32,70,190,191,111,110,121,120,100,100,100,100,96,96,96,96,168
30040877,❤️ Victoria Main Floor Bungalow w/ New Appliances ❤️,32044025,Toronto,,Wexford/Maryvale,43.7386,-79.30636,Entire home/apt,250,30,4,2019-09-17,0.44,27,364,251,250,250,250,251,250,220,199,219,219,195,195,192,192,192
30044684,"Homey Place w/ Double size bd, fridge in your room",35603304,D. & Ro,,Briar Hill-Belgravia,43.69903,-79.46399,Private room,25,5,15,2019-10-23,1.18,2,101,25,25,25,25,25,24,35,35,35,35,35,35,35,35,35
30047091,Beautiful Newly Furnished Condo - Downtown,225817910,Al,,Church-Yonge Corridor,43.66161,-79.3798,Entire home/apt,119,1,19,2019-11-24,1.41,1,80,121,120,120,119,121,120,80,65,270,270,270,270,270,270,159
4663473,Large Bedroom in Heart of Downtown,20334453,Alberto,,Kensington-Chinatown,43.65793,-79.39364,Private room,70,1,0,,,1,0,70,70,70,70,70,69,70,70,70,70,70,70,70,70,70
4711223,Downtown Toronto -avail immediately,12015522,Patrick,,Dovercourt-Wallace Emerson-Junction,43.66517,-79.43081,Private room,100,14,0,,,1,0,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100
4719774,Liberty Village Loft,20950437,Neha,,Niagara,43.6384,-79.41559,Entire home/apt,122,1,0,,,1,0,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
30058115,"宽敞舒适的单间,近地铁 private room close Don Mills subway",51291131,Lucy,,Henry Farm,43.77113,-79.35624,Private room,42,7,2,2019-08-11,0.37,6,151,42,41,42,42,42,42,42,45,45,45,35,35,35,35,35
4719917,Pan Am Games 1 Bed Luxury Condo  ,24381731,David,,South Parkdale,43.63656,-79.46569,Entire home/apt,195,1,0,,,1,0,194,195,193,194,194,194,194,194,194,194,194,194,194,194,194
30061519,SPACIOUS & MODERN 2BR Suite Downtown,59644993,Jess,,Moss Park,43.65137,-79.36719,Entire home/apt,250,29,5,2019-12-20,0.44,1,140,251,250,249,250,251,250,100,115,125,125,100,180,180,180,135
4725633,LIBERTY VILLAGE CONDO - 1 bedroom,4589604,Joyce,,Niagara,43.63886,-79.41582,Entire home/apt,150,1,0,,,2,363,150,151,150,150,150,150,161,161,161,161,161,161,161,161,161
30064608,Luxury Boutique Condo in Downtown Toronto,16779198,Fabian,,Regent Park,43.66203,-79.36486,Entire home/apt,180,5,2,2019-03-08,0.16,1,34,180,179,179,180,180,179,150,150,150,150,150,150,150,150,150
30069755,Guest room in private house Toronto,225098663,Alexandra,,Newtonbrook West,43.79015,-79.43185,Private room,51,1,1,2019-01-02,0.08,1,0,50,50,51,49,50,50,60,60,60,60,60,60,60,60,60
30070366,Finch/404/Seneca Huge New 2 Bedroom Home w/Parking,90068148,Emily,,L'Amoreaux,43.79169,-79.33016,Entire home/apt,90,3,10,2019-12-08,0.83,7,126,89,88,90,89,88,88,95,95,70,70,70,70,70,70,70
4726224,1 Bedroom Condo Downtown Toronto,4589604,Joyce,,Niagara,43.6388,-79.41314,Entire home/apt,148,5,0,,,2,0,148,148,148,148,147,148,151,151,151,151,151,148,148,148,148
4745393,"Cosy Room in the Annex, Downtown TO",24492620,Krishna,,University,43.66384,-79.40949,Private room,90,1,0,,,1,0,90,90,90,90,90,89,90,90,90,90,90,90,90,90,90
30086060,Luxury 2 Bedroom Apartment Connect Subway 豪华公寓连地铁,226069121,Christiane,,Willowdale East,43.76889,-79.41162,Entire home/apt,115,5,15,2019-08-03,1.1,1,0,115,115,115,115,115,115,139,139,139,139,139,139,139,139,139
30086385,Yonge&Shep-2 Bedroom 2Bath FullyFurnshed-EntireAPT,1718194,Shaz And Kanwal,,Willowdale East,43.75687,-79.40642,Entire home/apt,128,5,4,2019-08-31,0.3,33,22,129,128,128,129,129,129,129,121,117,111,116,102,102,117,121
4747093,"Light and Airy, Clean Uptown Room",2226351,Simona,,York University Heights,43.75131,-79.46336,Private room,40,2,0,,,1,0,40,40,41,39,40,41,40,40,40,40,40,40,40,40,40
4773129,Large bright bedroom room,24258722,Carole,,Parkwoods-Donalda,43.76158,-79.3272,Private room,87,2,0,,,1,365,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
30092311,Stunning designer home built with all the features,23049699,Ashley,,Moss Park,43.65502,-79.35452,Entire home/apt,189,30,0,,,1,89,190,189,189,188,189,189,350,350,350,350,350,350,350,350,350
4781302,Stunning 1 bedr + Den in Yorkville,24653719,Alanna,,Church-Yonge Corridor,43.66884,-79.38436,Private room,170,1,0,,,1,0,170,170,169,170,170,170,170,170,170,170,170,170,170,170,170
4927291,Thornhill Home,25381428,Larisa,,Westminster-Branson,43.78898,-79.46153,Private room,73,1,0,,,1,0,72,77,76,76,75,77,78,78,78,77,77,78,77,76,75
4941653,The Beaches-  Large One Bdrm Suite ,12544167,Lucy,,The Beaches,43.67567,-79.29415,Entire home/apt,144,3,0,,,1,0,144,144,144,143,143,143,144,144,144,144,144,144,144,144,144
30109897,waterfront luxury in toronto,151275186,Yong,,Mimico (includes Humber Bay Shores),43.62644,-79.47703,Entire home/apt,99,30,7,2019-03-10,0.52,1,311,99,99,99,98,99,99,159,159,159,159,159,159,159,159,159
30112343,SimplyComfort. Stylish 1000 sq.ft 2Bd 2 Bath,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64259,-79.38162,Entire home/apt,549,1,13,2019-11-09,0.95,127,307,549,550,549,110,109,110,269,210,173,164,145,145,116,152,208
30124051,"LARGE 1 Bedroom, 1 Bath YONGE & SHEPPARD - 017070",12742095,Emil & Sue,,Willowdale East,43.76227,-79.41036,Entire home/apt,109,4,5,2019-07-13,0.44,32,252,109,99,89,89,88,88,95,95,95,95,95,95,95,95,102
30124905,Lovely Cozy Studio,50546066,Dmitry,,North St.James Town,43.66998,-79.37402,Entire home/apt,60,1,3,2019-09-01,0.32,1,0,60,59,60,61,60,60,44,44,44,44,44,44,50,50,50
30131901,Bright and large private room,150633378,Brian,,Eglinton East,43.73671,-79.26285,Private room,30,2,2,2019-06-16,0.15,2,58,30,30,29,30,29,30,45,45,45,45,45,45,45,45,45
30133743,Luxury 2 BDR 2 BATH In The Heart Of Downtown,48533163,Saima,,Waterfront Communities-The Island,43.64127,-79.38295,Entire home/apt,198,5,15,2019-10-28,1.18,27,237,199,199,199,200,200,199,391,249,195,195,195,195,195,195,195
4961914,Luxury 2bd 2bath PRIME DT LOCATION,4195894,Farrah,,Waterfront Communities-The Island,43.64613,-79.39376,Entire home/apt,119,3,0,,,1,0,121,120,120,119,121,120,120,120,120,120,120,120,120,120,120
4963598,Gorgeous 2 bdrm NYC style townhouse,25587277,Allison,,Rosedale-Moore Park,43.68264,-79.3883,Entire home/apt,250,1,0,,,1,0,251,250,249,250,251,250,250,250,250,250,250,250,250,250,250
30149699,MASSIVE 2600 sq ft townhouse downtown w/ parking,7389275,Richard,,Kensington-Chinatown,43.65038,-79.39521,Entire home/apt,599,2,34,2020-01-02,3.01,1,172,601,601,600,600,600,600,1188,1357,900,868,300,400,400,400,400
30154789,Lux. 1 BR next to Union Station/Scotiabank arena,226559119,Olivia,,Waterfront Communities-The Island,43.64241,-79.38165,Entire home/apt,169,1,53,2020-01-05,3.87,1,152,168,168,169,169,169,169,118,118,128,164,137,160,160,178,178
30156917,Donmills Subway long term 2+2 Condo,226574539,Rachel,,Henry Farm,43.77179,-79.34457,Entire home/apt,150,2,45,2020-01-04,3.6,1,143,150,151,150,150,150,150,189,178,128,128,128,128,128,128,123
30157313,Sunset Villa,226577396,Jacqueline,,St.Andrew-Windfields,43.75832,-79.39697,Private room,140,1,0,,,2,90,141,139,140,141,139,140,100,100,100,100,100,100,100,100,100
30158639,"Quiet, cosy basement suite near airport.",32161637,Barbara,,Princess-Rosethorn,43.66732,-79.54721,Private room,66,1,2,2019-02-27,0.19,1,176,66,66,66,66,66,67,56,56,56,56,56,56,56,56,56
30159005,Cozy Studio in the heart of Toronto,12357872,Aditya,,Niagara,43.63824,-79.40563,Entire home/apt,119,2,36,2019-11-17,2.69,2,174,60,59,60,60,60,60,72,69,69,69,69,69,69,69,69
30166649,Luxury Living - Brand New 2 Bedroom Condo,225637276,Ammar,,Waterfront Communities-The Island,43.63943,-79.39846,Entire home/apt,150,2,14,2019-08-31,1.03,1,21,150,151,250,249,250,250,140,140,140,140,140,140,250,250,250
4963978,Pam Am Games 3BD House for Rent,14814170,Frank,,Wychwood,43.67968,-79.42233,Entire home/apt,125,14,0,,,1,0,125,126,125,125,125,125,125,125,125,125,125,125,125,125,125
4994261,Peace & Quiet During PanAm Games,2228298,Sara,,New Toronto,43.59788,-79.50066,Entire home/apt,178,14,0,,,1,0,178,178,178,179,178,179,178,178,178,178,178,178,178,178,178
30180751,North York Free Parking Qeen Bed & Breakfast.,224676915,Thi,,Glenfield-Jane Heights,43.73851,-79.50223,Private room,26,1,38,2020-01-05,3.07,3,362,27,26,27,25,25,26,39,32,30,37,19,45,46,42,45
5019464,Spectacular Main Floor Apartment,25895988,Kyle,,Dovercourt-Wallace Emerson-Junction,43.66051,-79.43865,Private room,99,1,0,,,1,0,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99
30184804,北约克全新豪华大house!星级住宅,169910261,Nella,,Lansing-Westgate,43.75774,-79.42008,Private room,70,360,1,2019-01-12,0.08,1,0,70,70,70,70,70,71,60,60,60,60,60,60,60,60,60
30204794,Modern and Stylish 2 bedroom Flat by Subway,76415771,"Peter, Rose & Mike",,Dufferin Grove,43.65464,-79.44272,Entire home/apt,160,2,24,2019-12-07,1.83,3,142,160,160,161,160,159,160,110,105,106,125,109,310,95,95,115
30205524,Newly Renovated Modern 2 Bedroom Flat by Subway,76415771,"Peter, Rose & Mike",,Dufferin Grove,43.65451,-79.44229,Entire home/apt,160,2,29,2019-12-19,2.13,3,235,160,160,161,160,159,160,104,114,105,115,115,290,85,85,115
30205614,Newly Renovated 2 BR Modern Lower Level Flat,76415771,"Peter, Rose & Mike",,Dufferin Grove,43.65618,-79.4415,Entire home/apt,139,2,33,2019-12-25,2.92,3,178,139,139,140,139,139,139,109,95,103,94,101,149,95,95,95
5026415,Two-story loft in St. Lawrence area,25940687,Thomas,,Waterfront Communities-The Island,43.64766,-79.37382,Entire home/apt,400,3,0,,,1,0,400,400,401,401,401,400,400,400,400,400,400,400,400,400,400
30210648,"☆☆Elegant & Bright Unit, Amazing View + Parking~",211526817,Golsana,,Willowdale East,43.76041,-79.41056,Entire home/apt,150,2,47,2020-01-03,3.59,41,81,150,151,149,150,150,150,146,179,146,146,132,110,107,120,135
5051687,CLEAN WIFI PRIVATE SPACIOUS QUIET,12483499,Cheeah,,Hillcrest Village,43.80083,-79.36559,Private room,35,1,0,,,1,0,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35
5095466,Charming home in North Toronto.,26329035,Heather,,Mount Pleasant East,43.71523,-79.39403,Entire home/apt,400,7,0,,,2,0,400,400,401,401,401,401,400,400,400,400,400,400,400,400,400
5096013,Downtown full Basement Apartment,26332303,Melissa,,Little Portugal,43.64894,-79.42472,Entire home/apt,75,1,0,,,1,0,76,75,76,75,75,74,75,75,75,75,75,75,75,75,75
5114188,Modern chic condo with great view!,26425505,Terry,,Little Portugal,43.64138,-79.42544,Entire home/apt,150,2,0,,,1,0,150,151,150,150,150,150,150,150,150,150,150,150,150,150,150
30232056,North York Free Parking Double  Bed &  Breakfast.,224676915,Thi,,Glenfield-Jane Heights,43.74003,-79.50253,Private room,35,1,57,2020-01-06,4.32,3,360,34,35,35,35,35,35,38,30,27,39,26,35,35,34,35
30234220,Two-Bedroom Cozy House Close to Downtown Toronto,85767413,Alex,,Old East York,43.69465,-79.33626,Entire home/apt,150,2,28,2019-12-31,2.26,1,83,150,151,150,150,150,150,95,95,95,95,95,95,95,95,95
30235108,Modern Downtown Toronto Apartment,87832737,Riley,,Niagara,43.63787,-79.40116,Entire home/apt,13,3,7,2019-10-13,0.56,1,0,13,12,13,13,13,14,99,99,99,99,99,99,99,99,99
30237814,Cozy private room- Queen bed-minutes from Downtown,44296853,Alexander,,Islington-City Centre West,43.62203,-79.52022,Private room,75,1,0,,,1,0,76,75,74,75,75,75,55,55,55,55,55,55,55,55,55
30244600,Newly Decorated Condo - Sleeps 4 - Free Parking!,227124776,Sarah,,Niagara,43.63762,-79.40498,Entire home/apt,99,2,36,2019-12-22,2.63,2,113,99,99,99,98,99,99,108,128,98,92,129,129,129,129,99
30251695,❤️CN Tower Luxury Lakeview SLEEPS 8 2BED 2BTH+PARK,1157555,TorontoLuxe,,Waterfront Communities-The Island,43.64431,-79.38992,Entire home/apt,150,1,126,2019-12-28,9.43,6,245,150,151,150,150,150,151,588,541,264,264,264,264,264,264,264
